n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
2000,0.2,13,250002013,270002013,0.015544601061302614,0.9296329580247402,2026-03-07 20:15:59
2000,0.2,14,250002014,270002014,0.008817636752007847,0.8053381249774247,2026-03-07 20:15:59
2000,0.2,11,250002011,270002011,0.022778308377212446,0.960699750110507,2026-03-07 20:15:59
2000,0.2,15,250002015,270002015,0.010068953267145925,0.8708597500808537,2026-03-07 20:15:59
2000,0.2,18,250002018,270002018,0.004799581473789123,0.6524623751174659,2026-03-07 20:16:00
2000,0.2,19,250002019,270002019,0.007333672594389262,0.5747994999401271,2026-03-07 20:16:00
2000,0.2,17,250002017,270002017,0.010555493283521924,0.627062208019197,2026-03-07 20:16:00
2000,0.2,16,250002016,270002016,0.012472603760185044,0.603158334037289,2026-03-07 20:16:01
2000,0.5,1,250005001,270005001,0.0032914648309030855,0.9270274578593671,2026-03-07 20:16:06
2000,0.5,0,250005000,270005000,0.011380636949162866,0.9356592090334743,2026-03-07 20:16:06
2000,0.5,3,250005003,270005003,0.009279483757175121,0.9970357089769095,2026-03-07 20:16:06
2000,0.5,6,250005006,270005006,0.007756054962972963,0.9447907081339508,2026-03-07 20:16:06
2000,0.5,4,250005004,270005004,0.0014305532728680554,0.9974982079584152,2026-03-07 20:16:06
2000,0.5,7,250005007,270005007,0.007142226657000526,0.9787504998967052,2026-03-07 20:16:06
2000,0.5,2,250005002,270005002,0.006101539412291617,0.9344087080098689,2026-03-07 20:16:06
2000,0.5,5,250005005,270005005,0.009848623129181167,0.9100152920000255,2026-03-07 20:16:06
2000,0.5,11,250005011,270005011,0.002764070620273254,0.8596157908905298,2026-03-07 20:16:08
2000,0.5,10,250005010,270005010,0.010207237023058861,1.01903700013645,2026-03-07 20:16:08
2000,0.5,8,250005008,270005008,0.020420235094317153,0.9108412079513073,2026-03-07 20:16:08
2000,0.5,13,250005013,270005013,0.011184224573296313,0.8529128341469914,2026-03-07 20:16:08
2000,0.5,15,250005015,270005015,0.0058945113945221665,0.8706312498543411,2026-03-07 20:16:09
2000,0.5,12,250005012,270005012,0.005309200539814448,0.9015912089962512,2026-03-07 20:16:09
2000,0.5,14,250005014,270005014,0.006649776479376883,0.9088709591887891,2026-03-07 20:16:09
2000,0.5,9,250005009,270005009,0.012523899591521698,0.950769665883854,2026-03-07 20:16:09
2000,0.5,18,250005018,270005018,0.0012680183362730943,0.6152555409353226,2026-03-07 20:16:10
2000,0.5,16,250005016,270005016,0.01446467945695276,0.6119247500319034,2026-03-07 20:16:10
2000,0.5,19,250005019,270005019,0.003450345543729494,0.5934105000924319,2026-03-07 20:16:10
2000,0.5,17,250005017,270005017,0.004300156106941603,0.6036512500140816,2026-03-07 20:16:10
2000,1.0,1,250010001,270010001,0.011037691168524127,0.8354188750963658,2026-03-07 20:16:15
2000,1.0,3,250010003,270010003,0.005366260630336716,0.8318880409933627,2026-03-07 20:16:15
2000,1.0,4,250010004,270010004,0.006996951080120613,0.8919411250390112,2026-03-07 20:16:15
2000,1.0,0,250010000,270010000,0.00781152166507379,0.8600555411539972,2026-03-07 20:16:15
2000,1.0,7,250010007,270010007,0.004014474247565184,0.9548050418961793,2026-03-07 20:16:15
2000,1.0,5,250010005,270010005,0.00602731789031017,0.9380027500446886,2026-03-07 20:16:15
2000,1.0,6,250010006,270010006,0.007447546815274807,0.8230647090822458,2026-03-07 20:16:15
2000,1.0,2,250010002,270010002,0.023035903526442754,0.8290933328680694,2026-03-07 20:16:15
2000,1.0,10,250010010,270010010,0.00423133766904021,0.7721119578927755,2026-03-07 20:16:17
2000,1.0,9,250010009,270010009,0.0045077882231020034,0.7862006248906255,2026-03-07 20:16:17
2000,1.0,11,250010011,270010011,0.002916798389159052,0.8696791669353843,2026-03-07 20:16:17
2000,1.0,14,250010014,270010014,0.003977284466054049,0.8213941662106663,2026-03-07 20:16:17
2000,1.0,13,250010013,270010013,0.007813171810172478,0.7618836669716984,2026-03-07 20:16:17
2000,1.0,15,250010015,270010015,0.002467275166606107,0.7450872499030083,2026-03-07 20:16:17
2000,1.0,12,250010012,270010012,0.008473491397444395,0.7712811250239611,2026-03-07 20:16:17
2000,1.0,8,250010008,270010008,0.012894030589517925,0.8410370000638068,2026-03-07 20:16:17
2000,1.0,17,250010017,270010017,0.003479281315155367,0.5426040829624981,2026-03-07 20:16:19
2000,1.0,16,250010016,270010016,0.0037084506839651036,0.5444032920058817,2026-03-07 20:16:19
2000,1.0,19,250010019,270010019,0.004018906155928768,0.5548830409534276,2026-03-07 20:16:19
2000,1.0,18,250010018,270010018,0.00568186232719597,0.5320302918553352,2026-03-07 20:16:19
200,0.1,0,70001000,90001000,0.2454359045590229,0.03316654218360782,2026-03-08 01:46:55
200,0.1,1,70001001,90001001,0.5719026837069225,0.0555344158783555,2026-03-08 01:46:55
200,0.1,3,70001003,90001003,0.6825755845922248,0.04046375001780689,2026-03-08 01:46:55
200,0.1,5,70001005,90001005,0.3949759859443283,0.030781750101596117,2026-03-08 01:46:55
200,0.1,4,70001004,90001004,0.2924705844627921,0.029969791881740093,2026-03-08 01:46:55
200,0.1,6,70001006,90001006,0.3657967592886726,0.032377124996855855,2026-03-08 01:46:55
200,0.1,7,70001007,90001007,0.32148926724924787,0.03597437497228384,2026-03-08 01:46:55
200,0.1,8,70001008,90001008,2.268000449490336,0.03103349986486137,2026-03-08 01:46:55
200,0.1,9,70001009,90001009,0.836426789214416,0.03380720806308091,2026-03-08 01:46:55
200,0.1,11,70001011,90001011,0.38571529550295625,0.02991958404891193,2026-03-08 01:46:55
200,0.1,10,70001010,90001010,1.6997939435880565,0.0380345000885427,2026-03-08 01:46:55
200,0.1,12,70001012,90001012,1.0276425677989907,0.02615608391351998,2026-03-08 01:46:55
200,0.1,2,70001002,90001002,0.34846255905526446,0.13837820896878839,2026-03-08 01:46:55
200,0.1,13,70001013,90001013,0.5486766752284056,0.032137082889676094,2026-03-08 01:46:55
200,0.1,18,70001018,90001018,0.32711583728256444,0.02226995793171227,2026-03-08 01:46:55
200,0.1,15,70001015,90001015,0.18465612137937948,0.0243927501142025,2026-03-08 01:46:55
200,0.1,14,70001014,90001014,0.11169433441670948,0.03649708302691579,2026-03-08 01:46:55
200,0.1,17,70001017,90001017,0.7217447013260437,0.026930749882012606,2026-03-08 01:46:55
200,0.1,16,70001016,90001016,0.8150105007554131,0.041649040998890996,2026-03-08 01:46:55
200,0.1,19,70001019,90001019,0.7981009040492014,0.019614167045801878,2026-03-08 01:46:55
200,0.2,1,70002001,90002001,0.09156543015518621,0.030194208025932312,2026-03-08 01:46:58
200,0.2,0,70002000,90002000,0.11210636795322187,0.0342037919908762,2026-03-08 01:46:58
200,0.2,3,70002003,90002003,0.2677807966389229,0.019115790957584977,2026-03-08 01:46:58
200,0.2,2,70002002,90002002,0.12410598340629755,0.03734308294951916,2026-03-08 01:46:58
200,0.2,6,70002006,90002006,0.2984753648203146,0.0215957909822464,2026-03-08 01:46:58
200,0.2,4,70002004,90002004,0.048182773680576725,0.03462670813314617,2026-03-08 01:46:58
200,0.2,7,70002007,90002007,0.1008713030546334,0.04643233399838209,2026-03-08 01:46:58
200,0.2,5,70002005,90002005,0.10212915535069897,0.03932529198937118,2026-03-08 01:46:58
200,0.2,11,70002011,90002011,0.1460445623220335,0.03273504204116762,2026-03-08 01:46:58
200,0.2,10,70002010,90002010,0.24798610265114968,0.04750662506558001,2026-03-08 01:46:58
200,0.2,9,70002009,90002009,0.13910729297757757,0.04282391699962318,2026-03-08 01:46:58
200,0.2,12,70002012,90002012,0.11045580166037024,0.04341949988156557,2026-03-08 01:46:58
200,0.2,8,70002008,90002008,0.10956377408664558,0.06598033290356398,2026-03-08 01:46:58
200,0.2,13,70002013,90002013,0.18192157676042345,0.03497404186055064,2026-03-08 01:46:58
200,0.2,14,70002014,90002014,0.08311879994877745,0.046652625082060695,2026-03-08 01:46:58
200,0.2,16,70002016,90002016,0.046129390983749866,0.03452229197137058,2026-03-08 01:46:58
200,0.2,15,70002015,90002015,0.15253003105857235,0.031002833042293787,2026-03-08 01:46:58
200,0.2,19,70002019,90002019,0.09737474586177278,0.031479666009545326,2026-03-08 01:46:58
200,0.2,17,70002017,90002017,0.14868054465382077,0.030985041055828333,2026-03-08 01:46:58
200,0.2,18,70002018,90002018,0.13067850992987828,0.04066362511366606,2026-03-08 01:46:58
