n_samples,epsilon,run_idx,data_seed,pms_mse,pms_runtime_s,timestamp
200,1.0,0,70010000,0.0,0.015270000090822577,2026-03-07 20:15:06
200,1.0,1,70010001,0.0,0.022600917145609856,2026-03-07 20:15:06
200,1.0,2,70010002,0.0,0.025487707927823067,2026-03-07 20:15:06
200,1.0,3,70010003,0.0,0.02217274997383356,2026-03-07 20:15:06
200,1.0,5,70010005,0.0,0.012770375004038215,2026-03-07 20:15:06
200,1.0,4,70010004,0.0,0.017808791948482394,2026-03-07 20:15:07
200,1.0,6,70010006,0.0,0.026672333013266325,2026-03-07 20:15:07
200,1.0,7,70010007,0.0,0.015949874883517623,2026-03-07 20:15:07
200,1.0,9,70010009,0.0,0.011500791180878878,2026-03-07 20:15:07
200,1.0,10,70010010,0.0,0.02461204188875854,2026-03-07 20:15:07
200,1.0,8,70010008,0.0,0.013263708911836147,2026-03-07 20:15:07
200,1.0,12,70010012,0.0,0.010258291848003864,2026-03-07 20:15:07
200,1.0,13,70010013,0.0,0.01312545919790864,2026-03-07 20:15:07
200,1.0,11,70010011,0.0,0.026691708946600556,2026-03-07 20:15:07
200,1.0,14,70010014,0.0,0.018190375063568354,2026-03-07 20:15:07
200,1.0,15,70010015,0.0,0.008912333054468036,2026-03-07 20:15:07
200,1.0,17,70010017,0.0,0.01649433304555714,2026-03-07 20:15:07
200,1.0,16,70010016,0.0,0.01579916593618691,2026-03-07 20:15:07
200,1.0,18,70010018,0.0,0.017887249821797013,2026-03-07 20:15:07
200,1.0,19,70010019,0.0,0.012565791141241789,2026-03-07 20:15:07
500,0.1,1,100001001,0.0,0.054398792097344995,2026-03-07 20:15:09
500,0.1,2,100001002,0.0,0.05508112511597574,2026-03-07 20:15:09
500,0.1,0,100001000,0.0,0.061949499882757664,2026-03-07 20:15:09
500,0.1,3,100001003,0.0,0.05623725010082126,2026-03-07 20:15:09
500,0.1,4,100001004,0.0,0.05483400006778538,2026-03-07 20:15:09
500,0.1,5,100001005,0.0,0.05510629201307893,2026-03-07 20:15:09
500,0.1,6,100001006,0.0,0.059690540889278054,2026-03-07 20:15:09
500,0.1,8,100001008,0.0,0.05605870787985623,2026-03-07 20:15:10
500,0.1,7,100001007,0.0,0.051526958821341395,2026-03-07 20:15:10
500,0.1,9,100001009,0.0,0.05293662496842444,2026-03-07 20:15:10
500,0.1,11,100001011,0.0,0.06547800009138882,2026-03-07 20:15:10
500,0.1,10,100001010,0.0,0.06467341701500118,2026-03-07 20:15:10
500,0.1,12,100001012,0.0,0.04730762494727969,2026-03-07 20:15:10
500,0.1,14,100001014,0.0,0.06486050016246736,2026-03-07 20:15:10
500,0.1,13,100001013,0.0,0.05380787514150143,2026-03-07 20:15:10
500,0.1,16,100001016,0.0,0.053723083809018135,2026-03-07 20:15:10
500,0.1,15,100001015,0.0,0.0463317921385169,2026-03-07 20:15:10
500,0.1,17,100001017,0.0,0.048746125074103475,2026-03-07 20:15:10
500,0.1,18,100001018,0.0,0.044115624856203794,2026-03-07 20:15:10
500,0.1,19,100001019,0.0,0.04957016697153449,2026-03-07 20:15:10
500,0.2,0,100002000,0.0,0.03932454087771475,2026-03-07 20:15:13
500,0.2,1,100002001,0.0,0.05221179220825434,2026-03-07 20:15:13
500,0.2,3,100002003,0.0,0.053745292127132416,2026-03-07 20:15:13
500,0.2,6,100002006,0.0,0.05249312496744096,2026-03-07 20:15:13
500,0.2,2,100002002,0.0,0.04842091677710414,2026-03-07 20:15:13
500,0.2,4,100002004,0.0,0.056725458009168506,2026-03-07 20:15:13
500,0.2,7,100002007,0.0,0.07003491604700685,2026-03-07 20:15:13
500,0.2,5,100002005,0.0,0.05132141709327698,2026-03-07 20:15:13
500,0.2,8,100002008,0.0,0.05162791698239744,2026-03-07 20:15:13
500,0.2,9,100002009,0.0,0.057863624999299645,2026-03-07 20:15:13
500,0.2,11,100002011,0.0,0.07459049997851253,2026-03-07 20:15:13
500,0.2,12,100002012,0.0,0.049798374995589256,2026-03-07 20:15:13
500,0.2,15,100002015,0.0,0.05548091698437929,2026-03-07 20:15:13
500,0.2,10,100002010,0.0,0.06207945803180337,2026-03-07 20:15:13
500,0.2,13,100002013,0.0,0.047400166047737,2026-03-07 20:15:13
500,0.2,14,100002014,0.0,0.05349925020709634,2026-03-07 20:15:13
500,0.2,16,100002016,0.0,0.05721458303742111,2026-03-07 20:15:13
500,0.2,17,100002017,0.0,0.07961212517693639,2026-03-07 20:15:13
500,0.2,19,100002019,0.0,0.037187458015978336,2026-03-07 20:15:13
500,0.2,18,100002018,0.0,0.050857792142778635,2026-03-07 20:15:13
500,0.5,0,100005000,0.0,0.05408258410170674,2026-03-07 20:15:16
500,0.5,1,100005001,0.0,0.05397133296355605,2026-03-07 20:15:16
500,0.5,4,100005004,0.0,0.046317082829773426,2026-03-07 20:15:16
500,0.5,3,100005003,0.0,0.04888975014910102,2026-03-07 20:15:16
500,0.5,2,100005002,0.0,0.050993083976209164,2026-03-07 20:15:16
500,0.5,7,100005007,0.0,0.06428345781750977,2026-03-07 20:15:16
500,0.5,5,100005005,0.0,0.05972912488505244,2026-03-07 20:15:16
500,0.5,6,100005006,0.0,0.0651743330527097,2026-03-07 20:15:16
500,0.5,8,100005008,0.0,0.05877474998123944,2026-03-07 20:15:16
500,0.5,9,100005009,0.0,0.05655141593888402,2026-03-07 20:15:16
500,0.5,10,100005010,0.0,0.05190758313983679,2026-03-07 20:15:16
500,0.5,12,100005012,0.0,0.06304558296687901,2026-03-07 20:15:16
500,0.5,13,100005013,0.0,0.04584929090924561,2026-03-07 20:15:16
500,0.5,11,100005011,0.0,0.05561637505888939,2026-03-07 20:15:16
500,0.5,14,100005014,0.0,0.05341137503273785,2026-03-07 20:15:16
500,0.5,16,100005016,0.0,0.03785800002515316,2026-03-07 20:15:16
500,0.5,15,100005015,0.0,0.0652789999730885,2026-03-07 20:15:16
500,0.5,17,100005017,0.0,0.06469562510028481,2026-03-07 20:15:16
500,0.5,18,100005018,0.0,0.04355762479826808,2026-03-07 20:15:16
500,0.5,19,100005019,0.0,0.04446254181675613,2026-03-07 20:15:16
500,1.0,0,100010000,0.0,0.05326095805503428,2026-03-07 20:15:19
500,1.0,1,100010001,0.0,0.05459162499755621,2026-03-07 20:15:19
500,1.0,2,100010002,0.0,0.04877908295020461,2026-03-07 20:15:19
500,1.0,4,100010004,0.0,0.041498790960758924,2026-03-07 20:15:19
500,1.0,5,100010005,0.0,0.04868695908226073,2026-03-07 20:15:19
500,1.0,6,100010006,0.0,0.056364333955571055,2026-03-07 20:15:19
500,1.0,3,100010003,0.0,0.06933454191312194,2026-03-07 20:15:19
500,1.0,7,100010007,0.0,0.047606916865333915,2026-03-07 20:15:19
500,1.0,10,100010010,0.0,0.05477654188871384,2026-03-07 20:15:19
500,1.0,8,100010008,0.0,0.07393408380448818,2026-03-07 20:15:19
500,1.0,9,100010009,0.0,0.08324475004337728,2026-03-07 20:15:19
500,1.0,13,100010013,0.0,0.06320808315649629,2026-03-07 20:15:19
500,1.0,12,100010012,0.0,0.05523245804943144,2026-03-07 20:15:19
500,1.0,14,100010014,0.0,0.05311316694132984,2026-03-07 20:15:19
500,1.0,11,100010011,0.0,0.06027575000189245,2026-03-07 20:15:19
500,1.0,15,100010015,0.0,0.0590749999973923,2026-03-07 20:15:19
500,1.0,17,100010017,0.0,0.052903916919603944,2026-03-07 20:15:19
500,1.0,16,100010016,0.0,0.054909124970436096,2026-03-07 20:15:19
500,1.0,18,100010018,0.0,0.052348083117976785,2026-03-07 20:15:19
500,1.0,19,100010019,0.0,0.03757358412258327,2026-03-07 20:15:19
1000,0.1,3,150001003,0.0,0.13204641710035503,2026-03-07 20:15:22
1000,0.1,4,150001004,0.0,0.1342720000538975,2026-03-07 20:15:22
1000,0.1,0,150001000,0.0,0.14855633303523064,2026-03-07 20:15:23
1000,0.1,6,150001006,0.0,0.17991637508384883,2026-03-07 20:15:23
1000,0.1,5,150001005,0.0,0.1703578750602901,2026-03-07 20:15:23
1000,0.1,7,150001007,0.0,0.18745774985291064,2026-03-07 20:15:23
1000,0.1,1,150001001,0.0,0.1482071669306606,2026-03-07 20:15:23
1000,0.1,2,150001002,0.0,0.15270820911973715,2026-03-07 20:15:23
1000,0.1,8,150001008,0.0,0.16249112482182682,2026-03-07 20:15:23
1000,0.1,10,150001010,0.0,0.11733691720291972,2026-03-07 20:15:23
1000,0.1,11,150001011,0.0,0.14845879096537828,2026-03-07 20:15:23
1000,0.1,9,150001009,0.0,0.16098625003360212,2026-03-07 20:15:23
1000,0.1,14,150001014,0.0,0.1702887078281492,2026-03-07 20:15:23
1000,0.1,13,150001013,0.0,0.14743408397771418,2026-03-07 20:15:23
1000,0.1,12,150001012,0.0,0.1542774171102792,2026-03-07 20:15:23
1000,0.1,15,150001015,0.0,0.13144787517376244,2026-03-07 20:15:24
1000,0.1,17,150001017,0.0,0.15160279208794236,2026-03-07 20:15:24
1000,0.1,16,150001016,0.0,0.14800737495534122,2026-03-07 20:15:24
1000,0.1,19,150001019,0.0,0.13377349986694753,2026-03-07 20:15:24
1000,0.1,18,150001018,0.0,0.15366541710682213,2026-03-07 20:15:24
1000,0.2,0,150002000,0.0,0.1334488750435412,2026-03-07 20:15:27
1000,0.2,1,150002001,0.0,0.13388666696846485,2026-03-07 20:15:27
1000,0.2,2,150002002,0.0,0.14196841605007648,2026-03-07 20:15:27
1000,0.2,3,150002003,0.0,0.17007029196247458,2026-03-07 20:15:27
1000,0.2,4,150002004,0.0,0.14600700000301003,2026-03-07 20:15:27
1000,0.2,5,150002005,0.0,0.1662405829411,2026-03-07 20:15:27
1000,0.2,6,150002006,0.0,0.1786178748589009,2026-03-07 20:15:27
1000,0.2,7,150002007,0.0,0.1406590840779245,2026-03-07 20:15:27
1000,0.2,9,150002009,0.0,0.1394895410630852,2026-03-07 20:15:28
1000,0.2,8,150002008,0.0,0.16189745883457363,2026-03-07 20:15:28
1000,0.2,11,150002011,0.0,0.15848874999210238,2026-03-07 20:15:28
