Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-GRAMS-C,0.001,4,45,0.09227738040587509,0.21406527131585448,272.0294215194954,0.48399996757507324,2025-12-07 00:02:15
DP-GRAMS-C,0.001,5,46,0.1424706348334834,0.25259679996286993,282.51771542980373,0.4987459182739258,2025-12-07 00:02:15
DP-GRAMS-C,0.001,3,44,0.08376918317793322,0.19993331593610628,283.24634402686723,0.5264871120452881,2025-12-07 00:02:15
DP-GRAMS-C,0.001,7,48,0.1154983323391121,0.2589157007873596,360.3175585222336,0.4272158145904541,2025-12-07 00:02:15
DP-GRAMS-C,0.001,6,47,0.13660560384674494,0.24632897429084813,250.90144661138362,0.5254061222076416,2025-12-07 00:02:15
DP-GRAMS-C,0.001,8,49,0.08429579291047745,0.24270348378376197,265.25489582515246,0.5102150440216064,2025-12-07 00:02:15
DP-GRAMS-C,0.001,9,50,0.166255569495388,0.2910846139797861,253.82575454852014,0.46269702911376953,2025-12-07 00:02:15
DP-GRAMS-C,0.001,10,51,0.1379289780888703,0.25711420421311987,270.5915177232856,0.48144102096557617,2025-12-07 00:02:15
DP-GRAMS-C,0.001,13,54,0.08678380988056693,0.25666990456670047,290.72647592756545,0.44019317626953125,2025-12-07 00:02:15
DP-GRAMS-C,0.001,11,52,0.0947066415364703,0.17896822223333456,293.41967714815394,0.4854903221130371,2025-12-07 00:02:15
DP-GRAMS-C,0.001,14,55,0.11621796645311994,0.255594591088458,282.2088204648951,0.4326760768890381,2025-12-07 00:02:15
DP-GRAMS-C,0.001,12,53,0.07224890809413718,0.2135327806551997,265.2633213500688,0.4736213684082031,2025-12-07 00:02:15
DP-GRAMS-C,0.001,15,56,0.09676944501807043,0.2098592607225647,279.37876070329486,0.43657493591308594,2025-12-07 00:02:15
DP-GRAMS-C,0.001,16,57,0.09706025145302058,0.25234420967630994,309.92181921703093,0.3809199333190918,2025-12-07 00:02:15
DP-GRAMS-C,0.001,17,58,0.13626864249097678,0.28156369462353814,262.72791986393435,0.32744908332824707,2025-12-07 00:02:15
DP-GRAMS-C,0.001,18,59,0.1620243135394455,0.2776211692888281,315.38581388326156,0.3169090747833252,2025-12-07 00:02:15
DP-GRAMS-C,0.001,19,60,0.08594460253863642,0.21768856472314627,263.2420475655558,0.2995011806488037,2025-12-07 00:02:16
DP-GRAMS-C,0.01,0,41,0.32109023691772864,0.4719362370861367,74.5410339308313,0.466472864151001,2025-12-07 00:02:23
DP-GRAMS-C,0.01,1,42,0.32922010961011516,0.4732501272237305,62.27547265709755,0.47923803329467773,2025-12-07 00:02:23
DP-GRAMS-C,0.01,2,43,0.29709103229212713,0.4539286428795346,73.22837132379601,0.4515089988708496,2025-12-07 00:02:23
DP-GRAMS-C,0.01,4,45,0.3323332121275905,0.47193298559360936,58.418462022603805,0.4625260829925537,2025-12-07 00:02:23
DP-GRAMS-C,0.01,3,44,0.3860273634948951,0.5284607451737362,65.1099898176561,0.48901891708374023,2025-12-07 00:02:23
DP-GRAMS-C,0.01,6,47,0.3326365126137803,0.47228683340719696,55.9444988532987,0.46706485748291016,2025-12-07 00:02:23
DP-GRAMS-C,0.01,5,46,0.35946578754146696,0.48554995453072425,52.90498142919031,0.5144782066345215,2025-12-07 00:02:23
DP-GRAMS-C,0.01,7,48,0.292983421558974,0.4704130482438696,86.14227397128496,0.5650162696838379,2025-12-07 00:02:23
DP-GRAMS-C,0.01,9,50,0.36100995893114946,0.48219459459951625,48.38160829578683,0.4438018798828125,2025-12-07 00:02:23
DP-GRAMS-C,0.01,8,49,0.3563919305819096,0.4914432117091323,71.0397046133633,0.47647619247436523,2025-12-07 00:02:23
DP-GRAMS-C,0.01,10,51,0.3047804155603324,0.4671775384015933,70.38938947729129,0.46674084663391113,2025-12-07 00:02:23
DP-GRAMS-C,0.01,11,52,0.3399474036685415,0.4864744457123844,73.75937270140699,0.46561193466186523,2025-12-07 00:02:24
DP-GRAMS-C,0.01,13,54,0.2831567082920324,0.43864828689693186,112.5878326431343,0.4701876640319824,2025-12-07 00:02:24
DP-GRAMS-C,0.01,14,55,0.3468429547965099,0.49008343350560846,95.57312916468197,0.4477241039276123,2025-12-07 00:02:24
DP-GRAMS-C,0.01,12,53,0.3064338960350099,0.45804304702131504,78.7319434504439,0.4904918670654297,2025-12-07 00:02:24
DP-GRAMS-C,0.01,15,56,0.3152201274106313,0.46417021344393466,63.77205837068861,0.42841291427612305,2025-12-07 00:02:24
DP-GRAMS-C,0.01,16,57,0.33024718090942706,0.4584068006403153,92.13170556281489,0.3525218963623047,2025-12-07 00:02:24
DP-GRAMS-C,0.01,17,58,0.31967910392001125,0.450193251327581,85.88443409659183,0.36728978157043457,2025-12-07 00:02:24
DP-GRAMS-C,0.01,18,59,0.3377139798371704,0.47132975965934976,81.99335778424923,0.35036301612854004,2025-12-07 00:02:24
DP-GRAMS-C,0.01,19,60,0.357443959825341,0.4882200162291476,64.59403510671396,0.29318904876708984,2025-12-07 00:02:24
DP-GRAMS-C,0.1,0,41,0.3680855574754707,0.4860382648556311,68.42623937159239,0.5053179264068604,2025-12-07 00:02:31
DP-GRAMS-C,0.1,1,42,0.32802895494082607,0.46694981959490883,65.65339071559767,0.4969189167022705,2025-12-07 00:02:31
DP-GRAMS-C,0.1,2,43,0.27936142219876925,0.4451537549649705,74.75557607637782,0.4685859680175781,2025-12-07 00:02:31
DP-GRAMS-C,0.1,3,44,0.36347401311515004,0.5142366398984064,73.18090097528211,0.46193408966064453,2025-12-07 00:02:31
DP-GRAMS-C,0.1,6,47,0.40842528878398215,0.5376621630797329,58.94145953712226,0.44266605377197266,2025-12-07 00:02:31
DP-GRAMS-C,0.1,4,45,0.33469187385971616,0.4695985067885104,51.8552905404228,0.4990699291229248,2025-12-07 00:02:31
DP-GRAMS-C,0.1,5,46,0.3646728626816035,0.4986858718027057,50.862804313073106,0.48752903938293457,2025-12-07 00:02:31
DP-GRAMS-C,0.1,7,48,0.3261553616920538,0.48055074291657174,67.63070864513978,0.4888801574707031,2025-12-07 00:02:31
DP-GRAMS-C,0.1,8,49,0.3092761837372892,0.4816341330037273,77.22283092822038,0.4923861026763916,2025-12-07 00:02:31
DP-GRAMS-C,0.1,9,50,0.35610428117452203,0.4904688163537314,45.6491982118042,0.48596882820129395,2025-12-07 00:02:32
DP-GRAMS-C,0.1,11,52,0.3328412429326138,0.48228001981303054,69.46692983756768,0.4548661708831787,2025-12-07 00:02:32
