Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-KMeans,1.0,4,1045,0.0,0.0,946.0048946597115,0.41657400131225586,2025-12-07 00:01:44
DP-KMeans,1.0,3,1044,0.0,0.0006662328710104311,974.0649088018263,0.4443509578704834,2025-12-07 00:01:44
DP-KMeans,1.0,6,1047,0.0,0.0,908.6514253583842,0.3738281726837158,2025-12-07 00:01:44
DP-KMeans,1.0,7,1048,0.05662890210915309,0.14887149892082055,771.5977554049847,0.4585902690887451,2025-12-07 00:01:44
DP-KMeans,1.0,10,1051,0.0006999864431250702,0.030938858103106825,850.7753960237436,0.35219407081604004,2025-12-07 00:01:44
DP-KMeans,1.0,8,1049,0.00040700895035684063,0.017326156602363096,936.5253471785769,0.423781156539917,2025-12-07 00:01:44
DP-KMeans,1.0,9,1050,0.02935650326739139,0.06792060994712933,844.0138870576105,0.42289113998413086,2025-12-07 00:01:44
DP-KMeans,1.0,14,1055,0.0,0.0,1063.7948920420106,0.343886137008667,2025-12-07 00:01:44
DP-KMeans,1.0,11,1052,0.0,0.0,1008.1853977386678,0.4323689937591553,2025-12-07 00:01:44
DP-KMeans,1.0,12,1053,0.0,0.0,931.6085854088573,0.383774995803833,2025-12-07 00:01:44
DP-KMeans,1.0,13,1054,0.0,0.0,1026.4231745776513,0.38258910179138184,2025-12-07 00:01:44
DP-KMeans,1.0,15,1056,0.016062855367527662,0.039652932198678006,904.3466311297892,0.34923481941223145,2025-12-07 00:01:44
DP-KMeans,1.0,17,1058,0.0,0.0006662328710104311,904.1482645391965,0.2727468013763428,2025-12-07 00:01:44
DP-KMeans,1.0,16,1057,0.003974570563194223,0.058496516614032275,877.7434722077826,0.3642098903656006,2025-12-07 00:01:44
DP-KMeans,1.0,19,1060,0.0008680269594055606,0.024892015101765235,1052.6808556116346,0.2954261302947998,2025-12-07 00:01:44
DP-KMeans,1.0,18,1059,0.0010871603182737789,0.034620658308852366,730.2550187478889,0.3709707260131836,2025-12-07 00:01:45
DP-KMeans,0.001,6,1047,0.1089560002613474,0.18991144258548406,1222.8086740407132,0.4350862503051758,2025-12-07 00:02:19
DP-KMeans,0.001,0,1041,0.07455263805481899,0.18581893601088306,1166.5338829391428,0.5851178169250488,2025-12-07 00:02:19
DP-KMeans,0.001,1,1042,0.07320654325308813,0.2038742723442863,998.2010365622067,0.5646378993988037,2025-12-07 00:02:19
DP-KMeans,0.001,3,1044,0.01401738571156982,0.12300364688844334,1149.3261538591466,0.5419509410858154,2025-12-07 00:02:19
DP-KMeans,0.001,4,1045,0.07258899391465962,0.16236382833975893,1073.6370516111876,0.5340490341186523,2025-12-07 00:02:19
DP-KMeans,0.001,2,1043,0.05953524143035919,0.18520725489458228,1019.8039539646263,0.571101188659668,2025-12-07 00:02:19
DP-KMeans,0.001,7,1048,0.00866066501756488,0.10364026126240793,1129.1798328814064,0.5409431457519531,2025-12-07 00:02:19
DP-KMeans,0.001,5,1046,0.07797787984319257,0.17874315755570727,1014.0078111363176,0.5945112705230713,2025-12-07 00:02:19
DP-KMeans,0.001,10,1051,0.08259411443752974,0.18771790497925434,1190.735000305377,0.5220773220062256,2025-12-07 00:02:19
DP-KMeans,0.001,12,1053,0.05338168429307753,0.15017642347084553,1163.82849495338,0.5025336742401123,2025-12-07 00:02:19
DP-KMeans,0.001,8,1049,0.07465448772748676,0.18912553665892148,858.5925359845617,0.5734221935272217,2025-12-07 00:02:19
DP-KMeans,0.001,9,1050,0.07049091214437739,0.17153279322934514,941.7744658530315,0.5632970333099365,2025-12-07 00:02:19
DP-KMeans,0.001,11,1052,0.03447549648949921,0.13232395251499898,1023.8334058744147,0.5557348728179932,2025-12-07 00:02:19
DP-KMeans,0.001,13,1054,0.10228815293659904,0.19401404396965422,974.5037615495078,0.5340988636016846,2025-12-07 00:02:19
DP-KMeans,0.001,14,1055,0.06174422761205148,0.15375435308843366,1135.4030182789916,0.5094671249389648,2025-12-07 00:02:19
DP-KMeans,0.001,15,1056,0.04074060961605449,0.160681128285341,1062.6624130390385,0.5624728202819824,2025-12-07 00:02:19
DP-KMeans,0.001,16,1057,0.03973775284359674,0.11799654737022945,1199.6645843215235,0.35590100288391113,2025-12-07 00:02:20
DP-KMeans,0.001,17,1058,0.06803844409404293,0.19570668002051442,1118.053594451405,0.4074978828430176,2025-12-07 00:02:20
DP-KMeans,0.001,19,1060,0.005987324443749456,0.11255958191710187,1170.3907659337706,0.42125797271728516,2025-12-07 00:02:20
DP-KMeans,0.001,18,1059,0.055794314463463945,0.1575410083573859,1176.949027543631,0.4458322525024414,2025-12-07 00:02:20
